"PUBLISHER","AD_FORMAT","DEVICE_TYPE","GEO_METRO","IMPRESSIONS","PURCHASES","PURCHASE_RATE_PCT","YIELD_MULTIPLIER","BID_MULTIPLIER","FLOOR_TIER"
"techcrunch.com","native",2,"Philadelphia",503,5,0.994,0.93,0.93,"STANDARD"
"people.com","native",6,"Phoenix",504,5,0.992,0.92,0.92,"STANDARD"
"theverge.com","native",6,"Dallas-Ft. Worth",507,5,0.986,0.92,0.92,"STANDARD"
"techcrunch.com","video",1,"Philadelphia",507,5,0.986,0.92,0.92,"STANDARD"
"cnet.com","video",3,"Philadelphia",504,5,0.992,0.92,0.92,"STANDARD"
"cnet.com","banner",3,"New York",1016,10,0.984,0.92,0.92,"STANDARD"
"nytimes.com","banner",1,"Atlanta",911,9,0.988,0.92,0.92,"STANDARD"
"nytimes.com","banner",4,"Los Angeles",926,9,0.972,0.91,0.91,"STANDARD"
"forbes.com","native",4,"Phoenix",512,5,0.977,0.91,0.91,"STANDARD"
"cnet.com","video",4,"Dallas-Ft. Worth",510,5,0.98,0.91,0.91,"STANDARD"
"washingtonpost.com","banner",3,"Dallas-Ft. Worth",925,9,0.973,0.91,0.91,"STANDARD"
"variety.com","native",5,"Philadelphia",514,5,0.973,0.91,0.91,"STANDARD"
"variety.com","native",1,"New York",512,5,0.977,0.91,0.91,"STANDARD"
"foxnews.com","native",6,"Philadelphia",511,5,0.978,0.91,0.91,"STANDARD"
"people.com","banner",3,"Los Angeles",924,9,0.974,0.91,0.91,"STANDARD"
"cnn.com","banner",3,"Atlanta",917,9,0.981,0.91,0.91,"STANDARD"
"tmz.com","banner",1,"Denver",934,9,0.964,0.9,0.9,"STANDARD"
"techcrunch.com","video",4,"Houston",518,5,0.965,0.9,0.9,"STANDARD"
"nytimes.com","banner",3,"Atlanta",936,9,0.962,0.9,0.9,"STANDARD"
"people.com","banner",7,"Dallas-Ft. Worth",931,9,0.967,0.9,0.9,"STANDARD"
"forbes.com","native",6,"Dallas-Ft. Worth",515,5,0.971,0.9,0.9,"STANDARD"
"washingtonpost.com","banner",6,"Chicago",929,9,0.969,0.9,0.9,"STANDARD"
"weather.com","native",1,"Phoenix",515,5,0.971,0.9,0.9,"STANDARD"
"foxnews.com","banner",7,"New York",930,9,0.968,0.9,0.9,"STANDARD"
"foxnews.com","banner",2,"Denver",896,2,0.223,0.21,0.3,"DISCOUNT"
"bbc.com","banner",6,"Houston",879,2,0.228,0.21,0.3,"DISCOUNT"
"forbes.com","video",2,"Phoenix",449,1,0.223,0.21,0.3,"DISCOUNT"
"foxnews.com","banner",5,"Phoenix",901,2,0.222,0.21,0.3,"DISCOUNT"
"nytimes.com","video",6,"Houston",447,1,0.224,0.21,0.3,"DISCOUNT"
"foxnews.com","video",2,"Chicago",450,1,0.222,0.21,0.3,"DISCOUNT"
"techcrunch.com","native",6,"Phoenix",447,1,0.224,0.21,0.3,"DISCOUNT"
"weather.com","native",2,"Philadelphia",451,1,0.222,0.21,0.3,"DISCOUNT"
"people.com","video",2,"Phoenix",444,1,0.225,0.21,0.3,"DISCOUNT"
"espn.com","video",2,"Philadelphia",471,1,0.212,0.2,0.3,"DISCOUNT"
"buzzfeed.com","banner",6,"Philadelphia",916,2,0.218,0.2,0.3,"DISCOUNT"
"variety.com","banner",2,"New York",955,2,0.209,0.2,0.3,"DISCOUNT"
"theverge.com","banner",7,"Philadelphia",938,2,0.213,0.2,0.3,"DISCOUNT"
"bbc.com","banner",2,"Dallas-Ft. Worth",954,2,0.21,0.2,0.3,"DISCOUNT"
"bbc.com","banner",5,"Chicago",924,2,0.216,0.2,0.3,"DISCOUNT"
"variety.com","native",2,"Phoenix",465,1,0.215,0.2,0.3,"DISCOUNT"
"forbes.com","video",7,"Phoenix",465,1,0.215,0.2,0.3,"DISCOUNT"
"bbc.com","native",2,"Dallas-Ft. Worth",457,1,0.219,0.2,0.3,"DISCOUNT"
"variety.com","banner",6,"Denver",954,2,0.21,0.2,0.3,"DISCOUNT"
"washingtonpost.com","banner",7,"Phoenix",955,2,0.209,0.2,0.3,"DISCOUNT"
"tmz.com","banner",2,"Philadelphia",911,2,0.22,0.2,0.3,"DISCOUNT"
"cnn.com","video",2,"Chicago",469,1,0.213,0.2,0.3,"DISCOUNT"
"foxnews.com","banner",6,"Denver",923,2,0.217,0.2,0.3,"DISCOUNT"
"nytimes.com","banner",7,"Phoenix",953,2,0.21,0.2,0.3,"DISCOUNT"
"cnet.com","banner",2,"Los Angeles",945,2,0.212,0.2,0.3,"DISCOUNT"
"cnet.com","banner",6,"New York",951,2,0.21,0.2,0.3,"DISCOUNT"
"washingtonpost.com","video",2,"Atlanta",466,1,0.215,0.2,0.3,"DISCOUNT"
"theverge.com","video",2,"Houston",463,1,0.216,0.2,0.3,"DISCOUNT"
"foxnews.com","video",2,"Phoenix",468,1,0.214,0.2,0.3,"DISCOUNT"
"bbc.com","video",6,"Philadelphia",476,1,0.21,0.2,0.3,"DISCOUNT"
"cnn.com","banner",4,"Miami",935,2,0.214,0.2,0.3,"DISCOUNT"
"cnn.com","video",5,"Atlanta",457,1,0.219,0.2,0.3,"DISCOUNT"
"nytimes.com","banner",2,"Dallas-Ft. Worth",945,2,0.212,0.2,0.3,"DISCOUNT"
"theverge.com","video",2,"Los Angeles",457,1,0.219,0.2,0.3,"DISCOUNT"
"buzzfeed.com","banner",2,"Chicago",921,2,0.217,0.2,0.3,"DISCOUNT"
"buzzfeed.com","video",2,"Denver",460,1,0.217,0.2,0.3,"DISCOUNT"
"foxnews.com","banner",3,"Phoenix",932,2,0.215,0.2,0.3,"DISCOUNT"
"forbes.com","banner",3,"Phoenix",927,2,0.216,0.2,0.3,"DISCOUNT"
"theverge.com","banner",4,"Dallas-Ft. Worth",932,2,0.215,0.2,0.3,"DISCOUNT"
"forbes.com","native",2,"Dallas-Ft. Worth",471,1,0.212,0.2,0.3,"DISCOUNT"
"techcrunch.com","banner",5,"Houston",943,2,0.212,0.2,0.3,"DISCOUNT"
"tmz.com","native",2,"Phoenix",477,1,0.21,0.2,0.3,"DISCOUNT"
"cnn.com","banner",1,"Phoenix",935,2,0.214,0.2,0.3,"DISCOUNT"
"tmz.com","banner",6,"Phoenix",938,2,0.213,0.2,0.3,"DISCOUNT"
"nytimes.com","banner",6,"Phoenix",937,2,0.213,0.2,0.3,"DISCOUNT"
"nytimes.com","banner",2,"Miami",934,2,0.214,0.2,0.3,"DISCOUNT"
"cnet.com","native",1,"Phoenix",458,1,0.218,0.2,0.3,"DISCOUNT"
"cnn.com","banner",5,"Chicago",962,4,0.416,0.39,0.39,"DISCOUNT"
"variety.com","banner",2,"Los Angeles",943,4,0.424,0.39,0.39,"DISCOUNT"
"forbes.com","banner",6,"Houston",960,4,0.417,0.39,0.39,"DISCOUNT"
"buzzfeed.com","video",2,"Phoenix",478,2,0.418,0.39,0.39,"DISCOUNT"
"tmz.com","native",2,"Philadelphia",476,2,0.42,0.39,0.39,"DISCOUNT"
"cnet.com","banner",4,"Atlanta",960,4,0.417,0.39,0.39,"DISCOUNT"
"forbes.com","banner",3,"Los Angeles",953,4,0.42,0.39,0.39,"DISCOUNT"
"tmz.com","video",6,"New York",480,2,0.417,0.39,0.39,"DISCOUNT"
"theverge.com","banner",1,"Philadelphia",967,4,0.414,0.39,0.39,"DISCOUNT"
"foxnews.com","video",5,"Dallas-Ft. Worth",482,2,0.415,0.39,0.39,"DISCOUNT"
"foxnews.com","banner",4,"Atlanta",963,4,0.415,0.39,0.39,"DISCOUNT"
"bbc.com","banner",5,"Houston",948,4,0.422,0.39,0.39,"DISCOUNT"
"cnn.com","video",3,"Phoenix",477,2,0.419,0.39,0.39,"DISCOUNT"
"cnet.com","banner",3,"Dallas-Ft. Worth",946,4,0.423,0.39,0.39,"DISCOUNT"
"cnet.com","banner",1,"Chicago",947,4,0.422,0.39,0.39,"DISCOUNT"
"variety.com","banner",5,"New York",958,4,0.418,0.39,0.39,"DISCOUNT"
"nytimes.com","video",2,"Houston",482,2,0.415,0.39,0.39,"DISCOUNT"
"washingtonpost.com","banner",7,"Denver",952,4,0.42,0.39,0.39,"DISCOUNT"
"bbc.com","banner",6,"New York",963,4,0.415,0.39,0.39,"DISCOUNT"
"espn.com","banner",2,"Philadelphia",964,4,0.415,0.39,0.39,"DISCOUNT"
"nytimes.com","native",1,"Phoenix",477,2,0.419,0.39,0.39,"DISCOUNT"
"weather.com","banner",5,"Atlanta",965,4,0.415,0.39,0.39,"DISCOUNT"
"bbc.com","video",2,"Denver",482,2,0.415,0.39,0.39,"DISCOUNT"
"theverge.com","banner",6,"Chicago",963,4,0.415,0.39,0.39,"DISCOUNT"
"buzzfeed.com","banner",4,"Philadelphia",946,4,0.423,0.39,0.39,"DISCOUNT"
"cnet.com","banner",1,"Phoenix",960,4,0.417,0.39,0.39,"DISCOUNT"
"tmz.com","banner",3,"Dallas-Ft. Worth",945,4,0.423,0.39,0.39,"DISCOUNT"
"techcrunch.com","banner",3,"Philadelphia",948,4,0.422,0.39,0.39,"DISCOUNT"
"forbes.com","banner",1,"Miami",962,4,0.416,0.39,0.39,"DISCOUNT"
"bbc.com","banner",2,"Miami",960,4,0.417,0.39,0.39,"DISCOUNT"
"variety.com","banner",5,"Chicago",951,4,0.421,0.39,0.39,"DISCOUNT"
"buzzfeed.com","banner",4,"Dallas-Ft. Worth",946,4,0.423,0.39,0.39,"DISCOUNT"
"washingtonpost.com","banner",5,"Philadelphia",952,4,0.42,0.39,0.39,"DISCOUNT"
"nytimes.com","banner",4,"Atlanta",963,4,0.415,0.39,0.39,"DISCOUNT"
"nytimes.com","native",5,"New York",476,2,0.42,0.39,0.39,"DISCOUNT"
"techcrunch.com","native",4,"Phoenix",475,2,0.421,0.39,0.39,"DISCOUNT"
"cnn.com","native",1,"Phoenix",482,2,0.415,0.39,0.39,"DISCOUNT"
"buzzfeed.com","native",2,"Chicago",476,2,0.42,0.39,0.39,"DISCOUNT"
"buzzfeed.com","banner",6,"Dallas-Ft. Worth",952,4,0.42,0.39,0.39,"DISCOUNT"
"cnet.com","video",6,"Denver",476,2,0.42,0.39,0.39,"DISCOUNT"
"cnet.com","video",6,"Philadelphia",482,2,0.415,0.39,0.39,"DISCOUNT"
"cnet.com","native",3,"Phoenix",483,2,0.414,0.39,0.39,"DISCOUNT"
"buzzfeed.com","banner",4,"Phoenix",951,4,0.421,0.39,0.39,"DISCOUNT"
"espn.com","banner",5,"Atlanta",951,4,0.421,0.39,0.39,"DISCOUNT"
"techcrunch.com","banner",7,"Atlanta",1014,14,1.381,1.29,1.29,"PREMIUM"
"cnet.com","video",4,"Houston",434,6,1.382,1.29,1.29,"PREMIUM"
"foxnews.com","banner",3,"Los Angeles",935,13,1.39,1.29,1.29,"PREMIUM"
"cnet.com","video",3,"Miami",505,7,1.386,1.29,1.29,"PREMIUM"
"cnet.com","video",7,"Miami",506,7,1.383,1.29,1.29,"PREMIUM"
"cnn.com","video",7,"Philadelphia",506,7,1.383,1.29,1.29,"PREMIUM"
"bbc.com","video",3,"Atlanta",508,7,1.378,1.28,1.28,"PREMIUM"
"tmz.com","video",7,"Chicago",438,6,1.37,1.28,1.28,"PREMIUM"
"cnn.com","banner",3,"Miami",949,13,1.37,1.28,1.28,"PREMIUM"
"cnet.com","native",4,"Los Angeles",438,6,1.37,1.28,1.28,"PREMIUM"
"people.com","video",2,"Atlanta",509,7,1.375,1.28,1.28,"PREMIUM"
"foxnews.com","native",3,"Denver",508,7,1.378,1.28,1.28,"PREMIUM"
"tmz.com","native",1,"Miami",509,7,1.375,1.28,1.28,"PREMIUM"
"techcrunch.com","video",7,"Denver",436,6,1.376,1.28,1.28,"PREMIUM"
"espn.com","banner",1,"New York",945,13,1.376,1.28,1.28,"PREMIUM"
"bbc.com","video",1,"Phoenix",510,7,1.373,1.28,1.28,"PREMIUM"
"cnn.com","native",1,"Denver",512,7,1.367,1.27,1.27,"PREMIUM"
"buzzfeed.com","video",1,"Denver",441,6,1.361,1.27,1.27,"PREMIUM"
"espn.com","native",5,"Denver",440,6,1.364,1.27,1.27,"PREMIUM"
"foxnews.com","native",3,"Atlanta",513,7,1.365,1.27,1.27,"PREMIUM"
"variety.com","native",3,"Dallas-Ft. Worth",515,7,1.359,1.27,1.27,"PREMIUM"
"washingtonpost.com","banner",6,"New York",950,13,1.368,1.27,1.27,"PREMIUM"
"cnet.com","native",6,"Los Angeles",443,6,1.354,1.26,1.26,"PREMIUM"
"nytimes.com","video",7,"Miami",445,6,1.348,1.26,1.26,"PREMIUM"
"variety.com","native",6,"Miami",445,6,1.348,1.26,1.26,"PREMIUM"
"washingtonpost.com","native",1,"Atlanta",517,7,1.354,1.26,1.26,"PREMIUM"
"theverge.com","video",3,"Los Angeles",443,6,1.354,1.26,1.26,"PREMIUM"
"forbes.com","native",1,"Atlanta",445,6,1.348,1.26,1.26,"PREMIUM"
"nytimes.com","native",4,"Phoenix",519,7,1.349,1.26,1.26,"PREMIUM"
"cnn.com","native",5,"Houston",444,6,1.351,1.26,1.26,"PREMIUM"
"weather.com","banner",7,"Los Angeles",972,13,1.337,1.25,1.25,"PREMIUM"
"variety.com","native",5,"Miami",521,7,1.344,1.25,1.25,"PREMIUM"
"foxnews.com","native",7,"Dallas-Ft. Worth",521,7,1.344,1.25,1.25,"PREMIUM"
"weather.com","banner",7,"Philadelphia",965,13,1.347,1.25,1.25,"PREMIUM"
"theverge.com","native",5,"Houston",446,6,1.345,1.25,1.25,"PREMIUM"
"people.com","banner",1,"Los Angeles",970,13,1.34,1.25,1.25,"PREMIUM"
"forbes.com","native",6,"Phoenix",447,6,1.342,1.25,1.25,"PREMIUM"
"weather.com","banner",7,"Miami",970,13,1.34,1.25,1.25,"PREMIUM"
"weather.com","video",3,"Phoenix",521,7,1.344,1.25,1.25,"PREMIUM"
"buzzfeed.com","video",6,"Miami",448,6,1.339,1.25,1.25,"PREMIUM"
"washingtonpost.com","native",2,"Phoenix",451,6,1.33,1.24,1.24,"PREMIUM"
"cnet.com","video",1,"New York",451,6,1.33,1.24,1.24,"PREMIUM"
"forbes.com","video",3,"Phoenix",450,6,1.333,1.24,1.24,"PREMIUM"
"cnet.com","native",4,"Phoenix",525,7,1.333,1.24,1.24,"PREMIUM"
"weather.com","banner",7,"Chicago",974,13,1.335,1.24,1.24,"PREMIUM"
"foxnews.com","banner",3,"New York",907,11,1.213,1.13,1.13,"STANDARD"
"foxnews.com","video",3,"Philadelphia",495,6,1.212,1.13,1.13,"STANDARD"
"forbes.com","native",4,"Atlanta",495,6,1.212,1.13,1.13,"STANDARD"
"washingtonpost.com","video",5,"Denver",497,6,1.207,1.12,1.12,"STANDARD"
"weather.com","native",7,"Phoenix",499,6,1.202,1.12,1.12,"STANDARD"
"variety.com","native",4,"Phoenix",497,6,1.207,1.12,1.12,"STANDARD"
"buzzfeed.com","native",4,"Denver",501,6,1.198,1.12,1.12,"STANDARD"
"buzzfeed.com","native",1,"Dallas-Ft. Worth",501,6,1.198,1.12,1.12,"STANDARD"
"weather.com","banner",7,"Dallas-Ft. Worth",1000,12,1.2,1.12,1.12,"STANDARD"
"foxnews.com","video",5,"Los Angeles",480,9,1.875,1.75,1.75,"PREMIUM"
"cnet.com","native",4,"Dallas-Ft. Worth",479,9,1.879,1.75,1.75,"PREMIUM"
"theverge.com","native",7,"Philadelphia",478,9,1.883,1.75,1.75,"PREMIUM"
"cnn.com","video",3,"Chicago",480,9,1.875,1.75,1.75,"PREMIUM"
"weather.com","native",3,"Philadelphia",480,9,1.875,1.75,1.75,"PREMIUM"
"espn.com","native",5,"Dallas-Ft. Worth",478,9,1.883,1.75,1.75,"PREMIUM"
"forbes.com","video",5,"Miami",481,9,1.871,1.74,1.74,"PREMIUM"
"buzzfeed.com","native",7,"Philadelphia",483,9,1.863,1.74,1.74,"PREMIUM"
"buzzfeed.com","native",1,"Chicago",482,9,1.867,1.74,1.74,"PREMIUM"
"forbes.com","video",4,"New York",482,9,1.867,1.74,1.74,"PREMIUM"
"cnn.com","native",1,"Los Angeles",482,9,1.867,1.74,1.74,"PREMIUM"
"nytimes.com","native",7,"Chicago",481,9,1.871,1.74,1.74,"PREMIUM"
"variety.com","native",3,"Los Angeles",481,9,1.871,1.74,1.74,"PREMIUM"
"bbc.com","native",6,"Los Angeles",483,9,1.863,1.74,1.74,"PREMIUM"
"buzzfeed.com","native",5,"Houston",481,9,1.871,1.74,1.74,"PREMIUM"
"foxnews.com","video",3,"Miami",481,9,1.871,1.74,1.74,"PREMIUM"
"nytimes.com","video",4,"Houston",481,9,1.871,1.74,1.74,"PREMIUM"
"weather.com","video",7,"Dallas-Ft. Worth",484,9,1.86,1.73,1.73,"PREMIUM"
"tmz.com","native",6,"New York",485,9,1.856,1.73,1.73,"PREMIUM"
"cnet.com","video",4,"Miami",484,9,1.86,1.73,1.73,"PREMIUM"
"bbc.com","native",7,"Dallas-Ft. Worth",485,9,1.856,1.73,1.73,"PREMIUM"
"bbc.com","native",4,"Los Angeles",484,9,1.86,1.73,1.73,"PREMIUM"
"espn.com","native",5,"Los Angeles",484,9,1.86,1.73,1.73,"PREMIUM"
"tmz.com","native",3,"Philadelphia",484,9,1.86,1.73,1.73,"PREMIUM"
"cnn.com","native",7,"Denver",485,9,1.856,1.73,1.73,"PREMIUM"
"weather.com","native",5,"Miami",430,8,1.86,1.73,1.73,"PREMIUM"
"foxnews.com","video",3,"Atlanta",488,9,1.844,1.72,1.72,"PREMIUM"
"espn.com","video",6,"Chicago",434,8,1.843,1.72,1.72,"PREMIUM"
"forbes.com","video",3,"Denver",486,9,1.852,1.72,1.72,"PREMIUM"
"washingtonpost.com","native",5,"Houston",487,9,1.848,1.72,1.72,"PREMIUM"
"nytimes.com","video",7,"Chicago",488,9,1.844,1.72,1.72,"PREMIUM"
"forbes.com","video",5,"Los Angeles",487,9,1.848,1.72,1.72,"PREMIUM"
"espn.com","banner",7,"Miami",975,18,1.846,1.72,1.72,"PREMIUM"
"cnn.com","native",1,"New York",486,9,1.852,1.72,1.72,"PREMIUM"
"variety.com","video",3,"Dallas-Ft. Worth",488,9,1.844,1.72,1.72,"PREMIUM"
"nytimes.com","native",3,"Chicago",487,9,1.848,1.72,1.72,"PREMIUM"
"bbc.com","video",7,"Miami",486,9,1.852,1.72,1.72,"PREMIUM"
"cnet.com","video",1,"Phoenix",487,9,1.848,1.72,1.72,"PREMIUM"
"espn.com","native",6,"Atlanta",488,9,1.844,1.72,1.72,"PREMIUM"
"cnn.com","native",6,"Houston",489,9,1.84,1.71,1.71,"PREMIUM"
"techcrunch.com","native",3,"New York",490,9,1.837,1.71,1.71,"PREMIUM"
"variety.com","native",3,"Chicago",489,9,1.84,1.71,1.71,"PREMIUM"
"variety.com","native",3,"Denver",490,9,1.837,1.71,1.71,"PREMIUM"
"washingtonpost.com","native",4,"Atlanta",490,9,1.837,1.71,1.71,"PREMIUM"
"foxnews.com","native",5,"Miami",491,9,1.833,1.71,1.71,"PREMIUM"
"variety.com","video",4,"Houston",489,9,1.84,1.71,1.71,"PREMIUM"
"techcrunch.com","video",3,"New York",489,9,1.84,1.71,1.71,"PREMIUM"
"bbc.com","video",1,"Houston",436,8,1.835,1.71,1.71,"PREMIUM"
"people.com","banner",6,"Philadelphia",957,3,0.313,0.29,0.3,"DISCOUNT"
"foxnews.com","banner",4,"Denver",961,3,0.312,0.29,0.3,"DISCOUNT"
"theverge.com","banner",5,"Atlanta",956,3,0.314,0.29,0.3,"DISCOUNT"
"buzzfeed.com","banner",5,"Denver",954,3,0.314,0.29,0.3,"DISCOUNT"
"foxnews.com","banner",3,"Denver",947,3,0.317,0.29,0.3,"DISCOUNT"
"tmz.com","banner",2,"Miami",972,3,0.309,0.29,0.3,"DISCOUNT"
"buzzfeed.com","banner",1,"Denver",954,3,0.314,0.29,0.3,"DISCOUNT"
"forbes.com","banner",4,"Atlanta",964,3,0.311,0.29,0.3,"DISCOUNT"
"foxnews.com","banner",2,"Chicago",957,3,0.313,0.29,0.3,"DISCOUNT"
"variety.com","banner",7,"Dallas-Ft. Worth",962,3,0.312,0.29,0.3,"DISCOUNT"
"nytimes.com","banner",6,"Houston",1011,3,0.297,0.28,0.3,"DISCOUNT"
"tmz.com","banner",4,"Denver",1006,3,0.298,0.28,0.3,"DISCOUNT"
"washingtonpost.com","banner",3,"Denver",983,3,0.305,0.28,0.3,"DISCOUNT"
"forbes.com","banner",2,"Atlanta",987,3,0.304,0.28,0.3,"DISCOUNT"
"nytimes.com","banner",5,"Phoenix",999,3,0.3,0.28,0.3,"DISCOUNT"
"bbc.com","banner",5,"Philadelphia",985,3,0.305,0.28,0.3,"DISCOUNT"
"cnn.com","banner",1,"Chicago",993,3,0.302,0.28,0.3,"DISCOUNT"
"bbc.com","banner",6,"Miami",982,3,0.305,0.28,0.3,"DISCOUNT"
"techcrunch.com","banner",5,"Denver",989,3,0.303,0.28,0.3,"DISCOUNT"
"espn.com","banner",2,"Los Angeles",985,3,0.305,0.28,0.3,"DISCOUNT"
"cnet.com","banner",1,"Dallas-Ft. Worth",1015,3,0.296,0.28,0.3,"DISCOUNT"
"foxnews.com","banner",1,"Miami",982,3,0.305,0.28,0.3,"DISCOUNT"
"tmz.com","banner",5,"Atlanta",1000,3,0.3,0.28,0.3,"DISCOUNT"
"cnn.com","banner",6,"Miami",986,3,0.304,0.28,0.3,"DISCOUNT"
"washingtonpost.com","banner",2,"Phoenix",982,3,0.305,0.28,0.3,"DISCOUNT"
"variety.com","banner",5,"Los Angeles",991,3,0.303,0.28,0.3,"DISCOUNT"
"cnet.com","banner",4,"Phoenix",1000,3,0.3,0.28,0.3,"DISCOUNT"
"tmz.com","banner",6,"Atlanta",997,3,0.301,0.28,0.3,"DISCOUNT"
"people.com","banner",2,"Phoenix",1007,3,0.298,0.28,0.3,"DISCOUNT"
"cnet.com","banner",5,"Philadelphia",1015,3,0.296,0.28,0.3,"DISCOUNT"
"foxnews.com","banner",2,"Miami",1028,3,0.292,0.27,0.3,"DISCOUNT"
"forbes.com","banner",2,"New York",1036,3,0.29,0.27,0.3,"DISCOUNT"
"buzzfeed.com","banner",5,"Houston",1016,3,0.295,0.27,0.3,"DISCOUNT"
"forbes.com","banner",2,"Philadelphia",1016,3,0.295,0.27,0.3,"DISCOUNT"
"tmz.com","banner",7,"Philadelphia",1062,3,0.282,0.26,0.3,"DISCOUNT"
"buzzfeed.com","video",6,"Chicago",433,1,0.231,0.22,0.3,"DISCOUNT"
"forbes.com","video",6,"Philadelphia",424,1,0.236,0.22,0.3,"DISCOUNT"
"variety.com","native",1,"Dallas-Ft. Worth",450,1,0.222,0.21,0.3,"DISCOUNT"
"cnn.com","native",2,"New York",437,1,0.229,0.21,0.3,"DISCOUNT"
"variety.com","native",6,"Phoenix",445,1,0.225,0.21,0.3,"DISCOUNT"
"bbc.com","video",2,"Phoenix",450,1,0.222,0.21,0.3,"DISCOUNT"
"espn.com","banner",2,"Chicago",883,2,0.227,0.21,0.3,"DISCOUNT"
"techcrunch.com","video",6,"Denver",452,1,0.221,0.21,0.3,"DISCOUNT"
"espn.com","banner",2,"Houston",901,2,0.222,0.21,0.3,"DISCOUNT"
"espn.com","banner",6,"Atlanta",904,2,0.221,0.21,0.3,"DISCOUNT"
"buzzfeed.com","banner",5,"Phoenix",880,2,0.227,0.21,0.3,"DISCOUNT"
"theverge.com","banner",2,"Los Angeles",884,2,0.226,0.21,0.3,"DISCOUNT"
"foxnews.com","banner",2,"Phoenix",884,2,0.226,0.21,0.3,"DISCOUNT"
"nytimes.com","video",2,"Phoenix",442,1,0.226,0.21,0.3,"DISCOUNT"
"theverge.com","banner",2,"Denver",901,2,0.222,0.21,0.3,"DISCOUNT"
"nytimes.com","native",2,"Dallas-Ft. Worth",449,1,0.223,0.21,0.3,"DISCOUNT"
"bbc.com","banner",7,"Los Angeles",921,6,0.651,0.61,0.61,"DISCOUNT"
"washingtonpost.com","video",6,"Denver",459,3,0.654,0.61,0.61,"DISCOUNT"
"tmz.com","native",2,"Chicago",458,3,0.655,0.61,0.61,"DISCOUNT"
"variety.com","banner",7,"Phoenix",913,6,0.657,0.61,0.61,"DISCOUNT"
"buzzfeed.com","banner",3,"Denver",936,6,0.641,0.6,0.6,"DISCOUNT"
"forbes.com","video",6,"New York",462,3,0.649,0.6,0.6,"DISCOUNT"
"variety.com","native",2,"New York",465,3,0.645,0.6,0.6,"DISCOUNT"
"forbes.com","banner",4,"Los Angeles",931,6,0.644,0.6,0.6,"DISCOUNT"
"forbes.com","banner",4,"New York",939,6,0.639,0.6,0.6,"DISCOUNT"
"forbes.com","video",6,"Dallas-Ft. Worth",467,3,0.642,0.6,0.6,"DISCOUNT"
"tmz.com","video",4,"Atlanta",462,3,0.649,0.6,0.6,"DISCOUNT"
"cnet.com","banner",7,"Chicago",931,6,0.644,0.6,0.6,"DISCOUNT"
"weather.com","native",2,"Phoenix",469,3,0.64,0.6,0.6,"DISCOUNT"
"theverge.com","video",4,"Los Angeles",464,3,0.647,0.6,0.6,"DISCOUNT"
"cnet.com","native",6,"Denver",467,3,0.642,0.6,0.6,"DISCOUNT"
"people.com","banner",7,"Chicago",928,6,0.647,0.6,0.6,"DISCOUNT"
"nytimes.com","video",2,"Chicago",463,3,0.648,0.6,0.6,"DISCOUNT"
"techcrunch.com","native",4,"Dallas-Ft. Worth",465,3,0.645,0.6,0.6,"DISCOUNT"
"forbes.com","banner",1,"Denver",926,6,0.648,0.6,0.6,"DISCOUNT"
"nytimes.com","banner",4,"Dallas-Ft. Worth",936,6,0.641,0.6,0.6,"DISCOUNT"
"buzzfeed.com","native",5,"Denver",469,3,0.64,0.6,0.6,"DISCOUNT"
"theverge.com","video",2,"Dallas-Ft. Worth",469,3,0.64,0.6,0.6,"DISCOUNT"
"bbc.com","native",1,"Phoenix",467,3,0.642,0.6,0.6,"DISCOUNT"
"washingtonpost.com","native",2,"Los Angeles",463,3,0.648,0.6,0.6,"DISCOUNT"
"forbes.com","video",3,"Philadelphia",462,3,0.649,0.6,0.6,"DISCOUNT"
"weather.com","banner",3,"Dallas-Ft. Worth",935,6,0.642,0.6,0.6,"DISCOUNT"
"tmz.com","banner",4,"New York",938,6,0.64,0.6,0.6,"DISCOUNT"
"cnn.com","banner",1,"New York",935,6,0.642,0.6,0.6,"DISCOUNT"
"weather.com","banner",4,"New York",925,6,0.649,0.6,0.6,"DISCOUNT"
"weather.com","banner",5,"Miami",934,6,0.642,0.6,0.6,"DISCOUNT"
"bbc.com","banner",6,"Chicago",927,6,0.647,0.6,0.6,"DISCOUNT"
"washingtonpost.com","banner",4,"Philadelphia",929,6,0.646,0.6,0.6,"DISCOUNT"
"buzzfeed.com","native",6,"Atlanta",462,3,0.649,0.6,0.6,"DISCOUNT"
"cnn.com","banner",6,"Los Angeles",925,6,0.649,0.6,0.6,"DISCOUNT"
"forbes.com","video",2,"Philadelphia",464,3,0.647,0.6,0.6,"DISCOUNT"
"bbc.com","native",2,"Atlanta",468,3,0.641,0.6,0.6,"DISCOUNT"
"theverge.com","video",2,"Atlanta",467,3,0.642,0.6,0.6,"DISCOUNT"
"people.com","banner",4,"Phoenix",925,6,0.649,0.6,0.6,"DISCOUNT"
"espn.com","banner",4,"Chicago",937,6,0.64,0.6,0.6,"DISCOUNT"
"washingtonpost.com","video",4,"Chicago",463,3,0.648,0.6,0.6,"DISCOUNT"
"variety.com","banner",1,"Denver",933,6,0.643,0.6,0.6,"DISCOUNT"
"tmz.com","video",5,"New York",463,3,0.648,0.6,0.6,"DISCOUNT"
"bbc.com","banner",4,"Denver",929,6,0.646,0.6,0.6,"DISCOUNT"
"cnn.com","video",2,"Denver",464,3,0.647,0.6,0.6,"DISCOUNT"
